content,source,cleaned,t,sentiment_score,sentiment,tokens,joined,topik
"lupe EFIN, buka email buat liat OTP pas balik lg ke aplikasi mulai lg dari awal.",playstore,lupe efin buka email buat liat otp pas balik lg ke aplikasi mulai lg dari awal,"['lupe', 'efin', 'buka', 'email', 'buat', 'lihat', 'otp', 'pas', 'balik', 'lagi', 'ke', 'aplikasi', 'mulai', 'lagi', 'dari', 'awal']",-9,negative,"['lupe', 'efin', 'buka', 'email', 'liat', 'otp', 'pas', 'aplikasi']",lupe efin buka email liat otp pas aplikasi,Topik 2 - Login/NPWP/Daftar
gimana sih developer kok bisa bisa nya freetext untuk kecamatan kelurahan dan kab kota sehingga menyebabkan verifikasi gagal wkwkw,playstore,gimana sih developer kok bisa bisa nya freetext untuk kecamatan kelurahan dan kab kota sehingga menyebabkan verifikasi gagal wkwkw,"['bagaimana', 'sih', 'developer', 'kok', 'bisa', 'bisa', 'ya', 'freetext', 'untuk', 'kecamatan', 'kelurahan', 'dan', 'kab', 'kota', 'sehingga', 'menyebabkan', 'verifikasi', 'gagal', 'wkwkw']",-46,negative,"['gimana', 'sih', 'developer', 'nya', 'freetext', 'kecamatan', 'kelurahan', 'kab', 'kota', 'menyebabkan', 'verifikasi', 'gagal', 'wkwkw']",gimana sih developer nya freetext kecamatan kelurahan kab kota menyebabkan verifikasi gagal wkwkw,Topik 2 - Login/NPWP/Daftar
"Aplikasinya udah bener lagi sekarang, sebelumnya EFIN ga masuk, tapi sekarang udah ada perbaikan",playstore,aplikasinya udah bener lagi sekarang sebelumnya efin ga masuk tapi sekarang udah ada perbaikan,"['aplikasinya', 'sudah', 'benar', 'lagi', 'sekarang', 'sebelumnya', 'efin', 'tidak', 'masuk', 'tapi', 'sekarang', 'sudah', 'ada', 'perbaikan']",-60,negative,"['aplikasinya', 'udah', 'bener', 'efin', 'masuk', 'udah', 'perbaikan']",aplikasinya udah bener efin masuk udah perbaikan,Topik 2 - Login/NPWP/Daftar
"Sudah masukin no npwp dan password, salah mulu, sampai ubah password typ salah lagi pas login",playstore,sudah masukin no npwp dan password salah mulu sampai ubah password typ salah lagi pas login,"['sudah', 'memasuki', 'no', 'npwp', 'dan', 'password', 'salah', 'mulu', 'sampai', 'ubah', 'password', 'typ', 'salah', 'lagi', 'pas', 'login']",-42,negative,"['masukin', 'npwp', 'password', 'salah', 'mulu', 'ubah', 'password', 'typ', 'salah', 'pas', 'login']",masukin npwp password salah mulu ubah password typ salah pas login,Topik 2 - Login/NPWP/Daftar
Pas mau verifikasi wajah for close mulu hedeh,playstore,pas mau verifikasi wajah for close mulu hedeh,"['pas', 'mau', 'verifikasi', 'wajah', 'for', 'close', 'mulu', 'hedeh']",-9,negative,"['pas', 'verifikasi', 'wajah', 'for', 'close', 'mulu', 'hedeh']",pas verifikasi wajah for close mulu hedeh,Topik 2 - Login/NPWP/Daftar
"Mau daftar sj di persulit, pulsa habis karna otp g jelas",playstore,mau daftar sj di persulit pulsa habis karna otp g jelas,"['mau', 'daftar', 'saja', 'di', 'persulit', 'pulsa', 'habis', 'karena', 'otp', 'tidak', 'jelas']",-46,negative,"['daftar', 'persulit', 'pulsa', 'habis', 'karna', 'otp']",daftar persulit pulsa habis karna otp,Topik 2 - Login/NPWP/Daftar
"Gajelas dibikin muter muter doang. Gua lupa efin, udah isi data tapi suruh login dulu dan loginnya harus pake efin gimana sii. Mau lapor pajak aja dibikin susah begini",playstore,gajelas dibikin muter muter doang gua lupa efin udah isi data tapi suruh login dulu dan loginnya harus pake efin gimana sii mau lapor pajak aja dibikin susah begini,"['tidak jelas', 'dibikin', 'muter', 'muter', 'doang', 'gua', 'lupa', 'efin', 'sudah', 'isi', 'data', 'tapi', 'suruh', 'login', 'dulu', 'dan', 'loginnya', 'harus', 'pakai', 'efin', 'bagaimana', 'sih', 'mau', 'lapor', 'pajak', 'saja', 'dibikin', 'susah', 'begini']",-77,negative,"['gajelas', 'dibikin', 'muter', 'muter', 'doang', 'gua', 'lupa', 'efin', 'udah', 'isi', 'data', 'suruh', 'login', 'loginnya', 'pake', 'efin', 'gimana', 'sii', 'lapor', 'pajak', 'aja', 'dibikin', 'susah']",gajelas dibikin muter muter doang gua lupa efin udah isi data suruh login loginnya pake efin gimana sii lapor pajak aja dibikin susah,Topik 2 - Login/NPWP/Daftar
Apk apaan mau login aja susah apalagi pas cek efin katanya udah dikirim email tp nggak ada email masuk👎👎,playstore,apk apaan mau login aja susah apalagi pas cek efin katanya udah dikirim email tp nggak ada email masuk,"['apk', 'apaan', 'mau', 'login', 'saja', 'susah', 'apalagi', 'pas', 'cek', 'efin', 'katanya', 'sudah', 'dikirim', 'email', 'tapi', 'tidak', 'ada', 'email', 'masuk']",-41,negative,"['apk', 'login', 'aja', 'susah', 'pas', 'cek', 'efin', 'udah', 'dikirim', 'email', 'nggak', 'email', 'masuk']",apk login aja susah pas cek efin udah dikirim email nggak email masuk,Topik 2 - Login/NPWP/Daftar
Proses permohonan efin tidak sampai 20 menit👍,playstore,proses permohonan efin tidak sampai  menit,"['proses', 'permohonan', 'efin', 'tidak', 'sampai', '20', 'menit']",-12,negative,"['proses', 'permohonan', 'efin', 'menit']",proses permohonan efin menit,Topik 2 - Login/NPWP/Daftar
"Pulsa 20 ribu habis , gabisa masuk kode otp selalu salah as*""",playstore,pulsa  ribu habis  gabisa masuk kode otp selalu salah as,"['pulsa', '20', 'ribu', 'habis', 'tidak bisa', 'masuk', 'kode', 'otp', 'selalu', 'salah', 'as']",-25,negative,"['pulsa', 'ribu', 'habis', 'gabisa', 'masuk', 'kode', 'otp', 'salah']",pulsa ribu habis gabisa masuk kode otp salah,Topik 2 - Login/NPWP/Daftar
"Layanan lupa efin ga guna.. kode OTP yang dimasukan sesuai sama yg dikirim, mau verifikasi keterangannya kode OTP salah, Aneh banget.",playstore,layanan lupa efin ga guna kode otp yang dimasukan sesuai sama yg dikirim mau verifikasi keterangannya kode otp salah aneh banget,"['layanan', 'lupa', 'efin', 'tidak', 'guna', 'kode', 'otp', 'yang', 'dimasukan', 'sesuai', 'sama', 'yang', 'dikirim', 'mau', 'verifikasi', 'keterangannya', 'kode', 'otp', 'salah', 'aneh', 'banget']",-62,negative,"['layanan', 'lupa', 'efin', 'kode', 'otp', 'dimasukan', 'sesuai', 'dikirim', 'verifikasi', 'keterangannya', 'kode', 'otp', 'salah', 'aneh', 'banget']",layanan lupa efin kode otp dimasukan sesuai dikirim verifikasi keterangannya kode otp salah aneh banget,Topik 2 - Login/NPWP/Daftar
"Aplikasi tolol, niat hati mau laporan pajak mau minta EFIN aja dipersulit!",playstore,aplikasi tolol niat hati mau laporan pajak mau minta efin aja dipersulit,"['aplikasi', 'tolol', 'niat', 'hati', 'mau', 'laporan', 'pajak', 'mau', 'meminta', 'efin', 'saja', 'dipersulit']",-43,negative,"['aplikasi', 'tolol', 'niat', 'hati', 'laporan', 'pajak', 'efin', 'aja', 'dipersulit']",aplikasi tolol niat hati laporan pajak efin aja dipersulit,Topik 2 - Login/NPWP/Daftar
Pendaftaran langkah ke 2 sdh gak bisa lanjut lagi stuck di situ aja mau di klik next atau prev gak bisa juga...developernya perbaiki lagi nih,playstore,pendaftaran langkah ke  sdh gak bisa lanjut lagi stuck di situ aja mau di klik next atau prev gak bisa jugadevelopernya perbaiki lagi nih,"['pendaftaran', 'langkah', 'ke', '2', 'sudah', 'tidak', 'bisa', 'lanjut', 'lagi', 'stuck', 'di', 'situ', 'saja', 'mau', 'di', 'klik', 'next', 'atau', 'prev', 'tidak', 'bisa', 'jugadevelopernya', 'perbaiki', 'lagi', 'nih']",-82,negative,"['pendaftaran', 'langkah', 'sdh', 'gak', 'stuck', 'situ', 'aja', 'klik', 'next', 'prev', 'gak', 'jugadevelopernya', 'perbaiki', 'nih']",pendaftaran langkah sdh gak stuck situ aja klik next prev gak jugadevelopernya perbaiki nih,Topik 2 - Login/NPWP/Daftar
Ga ada guna ini aplikasi. Selayaknya aplikasi pemerintah pada umumnya. Gw kaga bisa login mon,playstore,ga ada guna ini aplikasi selayaknya aplikasi pemerintah pada umumnya gw kaga bisa login mon,"['tidak', 'ada', 'guna', 'ini', 'aplikasi', 'selayaknya', 'aplikasi', 'pemerintah', 'pada', 'umumnya', 'gue', 'kagak', 'bisa', 'login', 'mon']",-60,negative,"['aplikasi', 'selayaknya', 'aplikasi', 'pemerintah', 'kaga', 'login', 'mon']",aplikasi selayaknya aplikasi pemerintah kaga login mon,Topik 2 - Login/NPWP/Daftar
Saya gagal mendapatkan kode verifikasi lupa efin karena kode tidak dikirim ke email maupun sms.,playstore,saya gagal mendapatkan kode verifikasi lupa efin karena kode tidak dikirim ke email maupun sms,"['saya', 'gagal', 'mendapatkan', 'kode', 'verifikasi', 'lupa', 'efin', 'karena', 'kode', 'tidak', 'dikirim', 'ke', 'email', 'maupun', 'sms']",-28,negative,"['gagal', 'kode', 'verifikasi', 'lupa', 'efin', 'kode', 'dikirim', 'email', 'sms']",gagal kode verifikasi lupa efin kode dikirim email sms,Topik 2 - Login/NPWP/Daftar
Parah ini aplikasi sudah daftar membuat NPWP online malah gagal trus pulsa selalu berkurang untuk validasi otp. Bertanya di aplikasi juga 24 jam system selalu eror,playstore,parah ini aplikasi sudah daftar membuat npwp online malah gagal trus pulsa selalu berkurang untuk validasi otp bertanya di aplikasi juga  jam system selalu eror,"['parah', 'ini', 'aplikasi', 'sudah', 'daftar', 'membuat', 'npwp', 'online', 'malah', 'gagal', 'terus', 'pulsa', 'selalu', 'berkurang', 'untuk', 'validasi', 'otp', 'bertanya', 'di', 'aplikasi', 'juga', '24', 'jam', 'system', 'selalu', 'eror']",-92,negative,"['parah', 'aplikasi', 'daftar', 'npwp', 'online', 'gagal', 'trus', 'pulsa', 'berkurang', 'validasi', 'otp', 'aplikasi', 'jam', 'system', 'eror']",parah aplikasi daftar npwp online gagal trus pulsa berkurang validasi otp aplikasi jam system eror,Topik 2 - Login/NPWP/Daftar
"Ini aplikasi DJP versi android untuk apa yaa,? ga ada menu lapor spt nya, mau lihat historis juga ga bisa, mau ganti no nik jadi no npwp juga ga bisa !",playstore,ini aplikasi djp versi android untuk apa yaa ga ada menu lapor spt nya mau lihat historis juga ga bisa mau ganti no nik jadi no npwp juga ga bisa,"['ini', 'aplikasi', 'djp', 'versi', 'android', 'untuk', 'apa', 'ya', 'tidak', 'ada', 'menu', 'lapor', 'seperti', 'ya', 'mau', 'lihat', 'historis', 'juga', 'tidak', 'bisa', 'mau', 'ganti', 'no', 'nik', 'jadi', 'no', 'npwp', 'juga', 'tidak', 'bisa']",-74,negative,"['aplikasi', 'djp', 'versi', 'android', 'yaa', 'menu', 'lapor', 'spt', 'nya', 'lihat', 'historis', 'ganti', 'nik', 'npwp']",aplikasi djp versi android yaa menu lapor spt nya lihat historis ganti nik npwp,Topik 2 - Login/NPWP/Daftar
Pendaftaran langkah 2 aja untuk validasi otp sulit sekali ketika d klik bagian daftar malah g bisa di klik mohon webnya di perbaiki lagi ... Sangat no recomend buat pendaftaran online tergolong sulit yang ada habis2in pulsa,playstore,pendaftaran langkah  aja untuk validasi otp sulit sekali ketika d klik bagian daftar malah g bisa di klik mohon webnya di perbaiki lagi  sangat no recomend buat pendaftaran online tergolong sulit yang ada habisin pulsa,"['pendaftaran', 'langkah', '2', 'saja', 'untuk', 'validasi', 'otp', 'sulit', 'sekali', 'ketika', 'di', 'klik', 'bagian', 'daftar', 'malah', 'tidak', 'bisa', 'di', 'klik', 'mohon', 'webnya', 'di', 'perbaiki', 'lagi', 'sangat', 'no', 'recomend', 'buat', 'pendaftaran', 'online', 'tergolong', 'sulit', 'yang', 'ada', 'habis2in', 'pulsa']",-105,negative,"['pendaftaran', 'langkah', 'aja', 'validasi', 'otp', 'sulit', 'klik', 'daftar', 'klik', 'mohon', 'webnya', 'perbaiki', 'recomend', 'pendaftaran', 'online', 'tergolong', 'sulit', 'habisin', 'pulsa']",pendaftaran langkah aja validasi otp sulit klik daftar klik mohon webnya perbaiki recomend pendaftaran online tergolong sulit habisin pulsa,Topik 2 - Login/NPWP/Daftar
Sya harus bisa daftar NPWP,playstore,sya harus bisa daftar npwp,"['saya', 'harus', 'bisa', 'daftar', 'npwp']",-29,negative,"['sya', 'daftar', 'npwp']",sya daftar npwp,Topik 2 - Login/NPWP/Daftar
Mbulet tp tetep gak bisa masuk. Beginikah punya negara indonesia,playstore,mbulet tp tetep gak bisa masuk beginikah punya negara indonesia,"['mbulet', 'tapi', 'tetap', 'tidak', 'bisa', 'masuk', 'beginikah', 'punya', 'negara', 'indonesia']",-24,negative,"['mbulet', 'tetep', 'gak', 'masuk', 'negara', 'indonesia']",mbulet tetep gak masuk negara indonesia,Topik 2 - Login/NPWP/Daftar
Aplikasi yang buruk jangan di pakai ga bisa dapat kode otp nya,playstore,aplikasi yang buruk jangan di pakai ga bisa dapat kode otp nya,"['aplikasi', 'yang', 'buruk', 'jangan', 'di', 'pakai', 'tidak', 'bisa', 'dapat', 'kode', 'otp', 'ya']",-63,negative,"['aplikasi', 'buruk', 'pakai', 'kode', 'otp', 'nya']",aplikasi buruk pakai kode otp nya,Topik 2 - Login/NPWP/Daftar
"Praktis dan banyak menu menarik. Bisa melihat kantor pajak terdekat sesuai lokasi kita saat ini, bisa akses kalkulator pajak, lupa EFIN, buat kode billing, update aturan terbaru, dan sebagainya. Yuks, unduh aplikasinya untuk layanan pajak yang makin praktis.",playstore,praktis dan banyak menu menarik bisa melihat kantor pajak terdekat sesuai lokasi kita saat ini bisa akses kalkulator pajak lupa efin buat kode billing update aturan terbaru dan sebagainya yuks unduh aplikasinya untuk layanan pajak yang makin praktis,"['praktis', 'dan', 'banyak', 'menu', 'menarik', 'bisa', 'melihat', 'kantor', 'pajak', 'terdekat', 'sesuai', 'lokasi', 'kita', 'saat', 'ini', 'bisa', 'akses', 'kalkulator', 'pajak', 'lupa', 'efin', 'buat', 'kode', 'billing', 'update', 'aturan', 'terbaru', 'dan', 'sebagainya', 'yuk', 'unduh', 'aplikasinya', 'untuk', 'layanan', 'pajak', 'yang', 'makin', 'praktis']",-71,negative,"['praktis', 'menu', 'menarik', 'kantor', 'pajak', 'terdekat', 'sesuai', 'lokasi', 'akses', 'kalkulator', 'pajak', 'lupa', 'efin', 'kode', 'billing', 'update', 'aturan', 'terbaru', 'yuks', 'unduh', 'aplikasinya', 'layanan', 'pajak', 'praktis']",praktis menu menarik kantor pajak terdekat sesuai lokasi akses kalkulator pajak lupa efin kode billing update aturan terbaru yuks unduh aplikasinya layanan pajak praktis,Topik 2 - Login/NPWP/Daftar
Untuk verifikasi akun email sudah bisa tapi mentok di OTP verifikasi ke nomor HP. Kesel padahal ini kita bayar dan taat pajak. Tolong developer nya yg serius ini kan masalh uang yang di bayarkan.,playstore,untuk verifikasi akun email sudah bisa tapi mentok di otp verifikasi ke nomor hp kesel padahal ini kita bayar dan taat pajak tolong developer nya yg serius ini kan masalh uang yang di bayarkan,"['untuk', 'verifikasi', 'akun', 'email', 'sudah', 'bisa', 'tapi', 'mentok', 'di', 'otp', 'verifikasi', 'ke', 'nomor', 'hp', 'kesel', 'padahal', 'ini', 'kita', 'bayar', 'dan', 'taat', 'pajak', 'tolong', 'developer', 'ya', 'yang', 'serius', 'ini', 'kan', 'masalh', 'uang', 'yang', 'di', 'bayarkan']",-112,negative,"['verifikasi', 'akun', 'email', 'mentok', 'otp', 'verifikasi', 'nomor', 'kesel', 'bayar', 'taat', 'pajak', 'tolong', 'developer', 'nya', 'serius', 'masalh', 'uang', 'bayarkan']",verifikasi akun email mentok otp verifikasi nomor kesel bayar taat pajak tolong developer nya serius masalh uang bayarkan,Topik 2 - Login/NPWP/Daftar
Ada apa dengan aplikasi ini mau login aja susah. Tolong lah dibenerin biar bisa diakses,playstore,ada apa dengan aplikasi ini mau login aja susah tolong lah dibenerin biar bisa diakses,"['ada', 'apa', 'dengan', 'aplikasi', 'ini', 'mau', 'login', 'saja', 'susah', 'tolong', 'lah', 'dibenerin', 'biar', 'bisa', 'diakses']",-60,negative,"['aplikasi', 'login', 'aja', 'susah', 'tolong', 'dibenerin', 'biar', 'diakses']",aplikasi login aja susah tolong dibenerin biar diakses,Topik 2 - Login/NPWP/Daftar
"Tolong dong,masa saya mau masuk aplikasi nya aja g bisa. Kami download ingin di permudah bukan di persulit",playstore,tolong dongmasa saya mau masuk aplikasi nya aja g bisa kami download ingin di permudah bukan di persulit,"['tolong', 'dongmasa', 'saya', 'mau', 'masuk', 'aplikasi', 'ya', 'saja', 'tidak', 'bisa', 'kami', 'download', 'ingin', 'di', 'permudah', 'bukan', 'di', 'persulit']",-78,negative,"['tolong', 'dongmasa', 'masuk', 'aplikasi', 'nya', 'aja', 'download', 'permudah', 'persulit']",tolong dongmasa masuk aplikasi nya aja download permudah persulit,Topik 2 - Login/NPWP/Daftar
"Aplikasi gajelas, nomor npwp dan password sudah sesuai gabisa login",playstore,aplikasi gajelas nomor npwp dan password sudah sesuai gabisa login,"['aplikasi', 'tidak jelas', 'nomor', 'npwp', 'dan', 'password', 'sudah', 'sesuai', 'tidak bisa', 'login']",-42,negative,"['aplikasi', 'gajelas', 'nomor', 'npwp', 'password', 'sesuai', 'gabisa', 'login']",aplikasi gajelas nomor npwp password sesuai gabisa login,Topik 2 - Login/NPWP/Daftar
"Selalu elorrr kalu minta no efin juga susah ,ribet lagi kenpa enga pia wa lagi banyak Kendal operator susah d hubungi katanya mudha nyatanya jelek tolong sistem nya benar"" d perbharui lagi",playstore,selalu elorrr kalu minta no efin juga susah ribet lagi kenpa enga pia wa lagi banyak kendal operator susah d hubungi katanya mudha nyatanya jelek tolong sistem nya benar d perbharui lagi,"['selalu', 'elorrr', 'kalau', 'meminta', 'no', 'efin', 'juga', 'susah', 'ribet', 'lagi', 'kenpa', 'enga', 'pia', 'wa', 'lagi', 'banyak', 'kendal', 'operator', 'susah', 'di', 'hubungi', 'katanya', 'mudha', 'nyatanya', 'jelek', 'tolong', 'sistem', 'ya', 'benar', 'di', 'perbharui', 'lagi']",-88,negative,"['elorrr', 'kalu', 'efin', 'susah', 'ribet', 'kenpa', 'enga', 'pia', 'kendal', 'operator', 'susah', 'hubungi', 'mudha', 'jelek', 'tolong', 'sistem', 'nya', 'perbharui']",elorrr kalu efin susah ribet kenpa enga pia kendal operator susah hubungi mudha jelek tolong sistem nya perbharui,Topik 2 - Login/NPWP/Daftar
"Developernya tolol, stuck di langkah ke 2. Ga ada email masuk. Verifikasi nope padahal udah berhasil. Website djp juga makin ancur. Kalau udah login pun ga bakal bisa ngapa2in. Ga bisa bikin npwp. Ga tau deh kalau pake PC, bisa atau ngga nya.",playstore,developernya tolol stuck di langkah ke  ga ada email masuk verifikasi nope padahal udah berhasil website djp juga makin ancur kalau udah login pun ga bakal bisa ngapain ga bisa bikin npwp ga tau deh kalau pake pc bisa atau ngga nya,"['developernya', 'tolol', 'stuck', 'di', 'langkah', 'ke', '2', 'tidak', 'ada', 'email', 'masuk', 'verifikasi', 'nope', 'padahal', 'sudah', 'berhasil', 'website', 'djp', 'juga', 'makin', 'hancur', 'kalau', 'sudah', 'login', 'pun', 'tidak', 'bakal', 'bisa', 'ngapa2in', 'tidak', 'bisa', 'bikin', 'npwp', 'tidak', 'tau', 'deh', 'kalau', 'pakai', 'pc', 'bisa', 'atau', 'tidak', 'ya']",-119,negative,"['developernya', 'tolol', 'stuck', 'langkah', 'email', 'masuk', 'verifikasi', 'nope', 'udah', 'berhasil', 'website', 'djp', 'ancur', 'udah', 'login', 'ngapain', 'bikin', 'npwp', 'tau', 'deh', 'pake', 'ngga', 'nya']",developernya tolol stuck langkah email masuk verifikasi nope udah berhasil website djp ancur udah login ngapain bikin npwp tau deh pake ngga nya,Topik 2 - Login/NPWP/Daftar
aplikasi tak bermutu sudah di kasih kode otp kok ngak bisa di vadilasi makan pulsa terus,playstore,aplikasi tak bermutu sudah di kasih kode otp kok ngak bisa di vadilasi makan pulsa terus,"['aplikasi', 'tak', 'bermutu', 'sudah', 'di', 'kasih', 'kode', 'otp', 'kok', 'tidak', 'bisa', 'di', 'vadilasi', 'makan', 'pulsa', 'terus']",-81,negative,"['aplikasi', 'bermutu', 'kasih', 'kode', 'otp', 'ngak', 'vadilasi', 'makan', 'pulsa']",aplikasi bermutu kasih kode otp ngak vadilasi makan pulsa,Topik 2 - Login/NPWP/Daftar
"Aturan ngga usah kasih bintang. Ni apps kocak asli. Udah verifikasi otp pake email, ngisinya udah bener masa verifikasi bilangnya ""Kode Verifikasi Gagal"" kocak asli kocak.",playstore,aturan ngga usah kasih bintang ni apps kocak asli udah verifikasi otp pake email ngisinya udah bener masa verifikasi bilangnya kode verifikasi gagal kocak asli kocak,"['aturan', 'tidak', 'usah', 'kasih', 'bintang', 'nih', 'apps', 'kocak', 'asli', 'sudah', 'verifikasi', 'otp', 'pakai', 'email', 'ngisinya', 'sudah', 'benar', 'masa', 'verifikasi', 'bilangnya', 'kode', 'verifikasi', 'gagal', 'kocak', 'asli', 'kocak']",-69,negative,"['aturan', 'ngga', 'kasih', 'bintang', 'apps', 'kocak', 'asli', 'udah', 'verifikasi', 'otp', 'pake', 'email', 'ngisinya', 'udah', 'bener', 'verifikasi', 'bilangnya', 'kode', 'verifikasi', 'gagal', 'kocak', 'asli', 'kocak']",aturan ngga kasih bintang apps kocak asli udah verifikasi otp pake email ngisinya udah bener verifikasi bilangnya kode verifikasi gagal kocak asli kocak,Topik 2 - Login/NPWP/Daftar
"lupa Efin mau liat lagi dari apk malah gabisa bisa pas shoot foto, tiba-tiba keluar gitu gimana sih ini tolong dong di benerin lagi developer nya",playstore,lupa efin mau liat lagi dari apk malah gabisa bisa pas shoot foto tibatiba keluar gitu gimana sih ini tolong dong di benerin lagi developer nya,"['lupa', 'efin', 'mau', 'lihat', 'lagi', 'dari', 'apk', 'malah', 'tidak bisa', 'bisa', 'pas', 'shoot', 'foto', 'tibatiba', 'keluar', 'begitu', 'bagaimana', 'sih', 'ini', 'tolong', 'dong', 'di', 'benerin', 'lagi', 'developer', 'ya']",-78,negative,"['lupa', 'efin', 'liat', 'apk', 'gabisa', 'pas', 'shoot', 'foto', 'tibatiba', 'gitu', 'gimana', 'sih', 'tolong', 'benerin', 'developer', 'nya']",lupa efin liat apk gabisa pas shoot foto tibatiba gitu gimana sih tolong benerin developer nya,Topik 2 - Login/NPWP/Daftar
"Saya fikir dengan M-Pajak urusan pajak jadi lebih simple, tapi malah lebih di persulit. Lupa efin padahal sudah oke ada fiturnya, tapi proses verivikasinya itu nyangkut ke email mana ya?? Ya itu mengharuskan orang datang juga ke KPP, kita libur kpp juga libur.",playstore,saya fikir dengan mpajak urusan pajak jadi lebih simple tapi malah lebih di persulit lupa efin padahal sudah oke ada fiturnya tapi proses verivikasinya itu nyangkut ke email mana ya ya itu mengharuskan orang datang juga ke kpp kita libur kpp juga libur,"['saya', 'fikir', 'dengan', 'mpajak', 'urusan', 'pajak', 'jadi', 'lebih', 'simple', 'tapi', 'malah', 'lebih', 'di', 'persulit', 'lupa', 'efin', 'padahal', 'sudah', 'oke', 'ada', 'fiturnya', 'tapi', 'proses', 'verivikasinya', 'itu', 'nyangkut', 'ke', 'email', 'mana', 'ya', 'ya', 'itu', 'mengharuskan', 'orang', 'datang', 'juga', 'ke', 'kpp', 'kita', 'libur', 'kpp', 'juga', 'libur']",-85,negative,"['fikir', 'mpajak', 'urusan', 'pajak', 'simple', 'persulit', 'lupa', 'efin', 'oke', 'fiturnya', 'proses', 'verivikasinya', 'nyangkut', 'email', 'mengharuskan', 'orang', 'kpp', 'libur', 'kpp', 'libur']",fikir mpajak urusan pajak simple persulit lupa efin oke fiturnya proses verivikasinya nyangkut email mengharuskan orang kpp libur kpp libur,Topik 2 - Login/NPWP/Daftar
Mayan fitur LUPA EFIN Udah bisa digunakan,playstore,mayan fitur lupa efin udah bisa digunakan,"['lumayan', 'fitur', 'lupa', 'efin', 'sudah', 'bisa', 'digunakan']",-38,negative,"['mayan', 'fitur', 'lupa', 'efin', 'udah']",mayan fitur lupa efin udah,Topik 2 - Login/NPWP/Daftar
"Susah amat,giliran buka email masuk,ini ketendang ke login lagi,ulang-ulang",playstore,susah amatgiliran buka email masukini ketendang ke login lagiulangulang,"['susah', 'amatgiliran', 'buka', 'email', 'masukini', 'ketendang', 'ke', 'login', 'lagiulangulang']",-3,negative,"['susah', 'amatgiliran', 'buka', 'email', 'masukini', 'ketendang', 'login', 'lagiulangulang']",susah amatgiliran buka email masukini ketendang login lagiulangulang,Topik 2 - Login/NPWP/Daftar
"Aplikasi lol, setiap mau login username tidak ditemukan, pasti lelet mulu, diperbaikilah aplikasinya, percuma dibuat kalo mempersulit",playstore,aplikasi lol setiap mau login username tidak ditemukan pasti lelet mulu diperbaikilah aplikasinya percuma dibuat kalo mempersulit,"['aplikasi', 'lol', 'setiap', 'mau', 'login', 'username', 'tidak', 'ditemukan', 'pasti', 'lelet', 'mulu', 'diperbaikilah', 'aplikasinya', 'percuma', 'dibuat', 'kalau', 'mempersulit']",-57,negative,"['aplikasi', 'lol', 'login', 'username', 'ditemukan', 'lelet', 'mulu', 'diperbaikilah', 'aplikasinya', 'kalo', 'mempersulit']",aplikasi lol login username ditemukan lelet mulu diperbaikilah aplikasinya kalo mempersulit,Topik 2 - Login/NPWP/Daftar
buat npwp di tolak,playstore,buat npwp di tolak,"['buat', 'npwp', 'di', 'tolak']",-21,negative,"['npwp', 'tolak']",npwp tolak,Topik 2 - Login/NPWP/Daftar
Setelah update malah gak bisa login... Parah bangettt dahhhh,playstore,setelah update malah gak bisa login parah bangettt dahhhh,"['setelah', 'update', 'malah', 'tidak', 'bisa', 'login', 'parah', 'banget', 'dah']",-53,negative,"['update', 'gak', 'login', 'parah', 'bangettt', 'dahhhh']",update gak login parah bangettt dahhhh,Topik 2 - Login/NPWP/Daftar
Mantep.....lgsg dpt efin,playstore,manteplgsg dpt efin,"['manteplgsg', 'dapat', 'efin']",-2,negative,"['manteplgsg', 'dpt', 'efin']",manteplgsg dpt efin,Topik 2 - Login/NPWP/Daftar
"Sumpah susah bgt di hubungannya bwat lupa EFIN dari via gmail WA tlp semuanya ga bisa ada kesalahan lahh atau apalahh,,, padahal kita mau lapor pajak tapi ko di bikin susah gitu",playstore,sumpah susah bgt di hubungannya bwat lupa efin dari via gmail wa tlp semuanya ga bisa ada kesalahan lahh atau apalahh padahal kita mau lapor pajak tapi ko di bikin susah gitu,"['sumpah', 'susah', 'banget', 'di', 'hubungannya', 'bwat', 'lupa', 'efin', 'dari', 'via', 'gmail', 'wa', 'telepon', 'semuanya', 'tidak', 'bisa', 'ada', 'kesalahan', 'lah', 'atau', 'apalahh', 'padahal', 'kita', 'mau', 'lapor', 'pajak', 'tapi', 'kok', 'di', 'bikin', 'susah', 'begitu']",-108,negative,"['sumpah', 'susah', 'bgt', 'hubungannya', 'bwat', 'lupa', 'efin', 'via', 'gmail', 'tlp', 'kesalahan', 'lahh', 'apalahh', 'lapor', 'pajak', 'bikin', 'susah', 'gitu']",sumpah susah bgt hubungannya bwat lupa efin via gmail tlp kesalahan lahh apalahh lapor pajak bikin susah gitu,Topik 2 - Login/NPWP/Daftar
"Akun sudah terdaftar, Mau masuk ke login eror terus ,,",playstore,akun sudah terdaftar mau masuk ke login eror terus,"['akun', 'sudah', 'terdaftar', 'mau', 'masuk', 'ke', 'login', 'eror', 'terus']",-30,negative,"['akun', 'terdaftar', 'masuk', 'login', 'eror']",akun terdaftar masuk login eror,Topik 2 - Login/NPWP/Daftar
